ID,MatchID,EventType,MinuteRenormalized,TweetCountPercentage,EventProportion
10_75.0,10,0,0.5813953488372093,0.5094794898310927,0.047872340425531915
10_76.0,10,1,0.5891472868217055,0.6966563254050328,0.04201270151441133
10_77.0,10,1,0.5968992248062015,0.6701137538779731,0.06192893401015229
10_78.0,10,0,0.6046511627906976,0.5046535677352637,0.0610738255033557
10_79.0,10,0,0.6124031007751938,0.49982764563943466,0.056910569105691054
10_80.0,10,0,0.6201550387596899,0.516028955532575,0.04267892317793828
10_81.0,10,0,0.627906976744186,0.4846604619096863,0.05656424581005587
10_82.0,10,0,0.6356589147286822,0.48810754912099275,0.05409153952843273
10_83.0,10,0,0.6434108527131783,0.4512237159600138,0.0651685393258427
10_84.0,10,0,0.6511627906976745,0.46880386073767666,0.06277056277056277
10_85.0,10,0,0.6589147286821705,0.5094794898310927,0.06050531914893617
10_86.0,10,1,0.6666666666666666,0.7966218545329197,0.07017543859649122
10_87.0,10,1,0.6744186046511628,0.7893829713891761,0.07944732297063903
10_88.0,10,1,0.6821705426356589,0.6294381247845571,0.08639308855291576
10_89.0,10,0,0.689922480620155,0.5387797311271976,0.08370044052863436
10_90.0,10,0,0.6976744186046512,0.5305067218200621,0.07412140575079872
10_91.0,10,0,0.7054263565891473,0.552912788693554,0.08650306748466258
10_92.0,10,0,0.7131782945736435,0.5115477421578766,0.07549668874172186
10_93.0,10,0,0.7209302325581395,0.5601516718372975,0.11387038158691702
10_94.0,10,1,0.7286821705426356,0.610134436401241,0.17093541202672605
10_95.0,10,1,0.7364341085271318,0.5546363322992072,0.18470948012232416
10_96.0,10,0,0.7441860465116279,0.5277490520510169,0.11368015414258188
10_97.0,10,0,0.751937984496124,0.49500172354360567,0.11149110807113544
10_98.0,10,0,0.7596899224806202,0.4874181316787315,0.08958333333333333
10_99.0,10,0,0.7674418604651163,0.5067218200620476,0.0855614973262032
10_100.0,10,0,0.7751937984496124,0.5928990003447088,0.09564719358533791
10_101.0,10,0,0.7829457364341085,0.5866942433643572,0.09490740740740741
10_102.0,10,0,0.7906976744186046,0.5260255084453637,0.09922680412371133
10_103.0,10,0,0.7984496124031008,0.5163736642537056,0.09448818897637795
10_104.0,10,0,0.8062015503875969,0.4877628403998621,0.0916030534351145
10_105.0,10,0,0.813953488372093,0.5177524991382282,0.10274869109947644
10_106.0,10,1,0.8217054263565892,0.504308859014133,0.09402283411685695
10_107.0,10,0,0.8294573643410853,0.5553257497414684,0.0824679291386683
10_108.0,10,0,0.8372093023255814,0.5504998276456394,0.08133086876155268
10_109.0,10,0,0.8449612403100775,0.5870389520854877,0.0913823019086177
10_110.0,10,0,0.8527131782945736,0.6294381247845571,0.10637149028077754
10_111.0,10,0,0.8604651162790697,0.7073422957600828,0.10587102983638114
10_112.0,10,0,0.8682170542635659,0.6535677352637022,0.1149843912591051
10_113.0,10,0,0.875968992248062,0.5708376421923474,0.11652794292508918
10_114.0,10,0,0.8837209302325582,0.573250603240262,0.11604499703966845
10_115.0,10,0,0.8914728682170543,0.4977593933126508,0.14421768707482993
10_116.0,10,0,0.8992248062015504,0.5187866253016201,0.1201828870019595
10_117.0,10,1,0.9069767441860465,0.5908307480179249,0.08793103448275862
10_118.0,10,1,0.9147286821705426,0.5515339538090314,0.11377613776137761
10_119.0,10,1,0.9224806201550387,0.5280937607721475,0.11681643132220795
10_120.0,10,1,0.9302325581395349,0.5608410892795588,0.11070780399274047
10_121.0,10,0,0.937984496124031,0.6022061358152361,0.12013536379018612
10_122.0,10,1,0.9457364341085271,0.5701482247500862,0.08571428571428572
10_123.0,10,1,0.9534883720930233,0.5922095829024474,0.10321100917431193
10_124.0,10,1,0.9612403100775194,0.5270596346087556,0.1189710610932476
10_125.0,10,1,0.9689922480620154,0.4498448810754912,0.09992486851990984
10_126.0,10,1,0.9767441860465116,0.4039986211651155,0.1001669449081803
10_127.0,10,1,0.9844961240310077,0.4450189589796622,0.10022779043280182
10_128.0,10,1,0.9922480620155039,0.4157187176835574,0.08522727272727272
10_129.0,10,0,1.0,0.5294725956566702,0.088348271446863
10_130.0,10,0,1.0077519379844961,0.6194415718717684,0.09764125068568294
10_131.0,10,0,1.0155038759689923,0.5336091003102379,0.10355781448538755
10_132.0,10,0,1.0232558139534884,0.46259910375732505,0.10160818713450293
10_133.0,10,0,1.0310077519379846,0.48190279214064113,0.11235955056179775
10_134.0,10,0,1.0387596899224807,0.47156153050672184,0.11190817790530846
10_135.0,10,0,1.0465116279069768,0.5904860392967942,0.09373202990224266
10_136.0,10,1,1.054263565891473,0.7321613236814891,0.0786046511627907
10_137.0,10,1,1.062015503875969,0.5873836608066184,0.09479768786127167
10_138.0,10,0,1.069767441860465,0.5270596346087556,0.10996784565916398
10_139.0,10,0,1.0775193798449612,0.5349879351947604,0.09569074778200254
10_140.0,10,0,1.0852713178294573,0.46294381247845573,0.12271731190650109
10_141.0,10,0,1.0930232558139534,0.505342985177525,0.11126005361930295
10_142.0,10,0,1.1007751937984496,0.5156842468114443,0.1176084099868594
10_143.0,10,0,1.1085271317829457,0.5232678386763185,0.13406735751295337
10_144.0,10,1,1.1162790697674418,0.48190279214064113,0.16713483146067415
10_145.0,10,1,1.124031007751938,0.5084453636677008,0.22251832111925382
10_146.0,10,1,1.1317829457364341,0.49741468459152016,0.191286589516678
10_147.0,10,1,1.1395348837209303,0.504308859014133,0.17931497649429148
10_148.0,10,0,1.1472868217054264,0.4619096863150638,0.19619326500732065
10_149.0,10,0,1.1550387596899225,0.4853498793519476,0.1694560669456067
10_150.0,10,0,1.1627906976744187,0.48879696656325405,0.14681440443213298
10_151.0,10,0,1.1705426356589148,0.6225439503619442,0.11244541484716157
10_152.0,10,0,1.178294573643411,0.589796621854533,0.09383995394358088
10_153.0,10,0,1.186046511627907,0.5746294381247845,0.12285883047844064
10_154.0,10,0,1.193798449612403,0.5563598759048604,0.13353658536585367
10_155.0,10,1,1.2015503875968991,0.7235436056532231,0.16705882352941176
10_156.0,10,1,1.2093023255813953,0.8035160289555325,0.1841323716588884
10_157.0,10,1,1.2170542635658914,0.7886935539469149,0.14995678478824545
10_158.0,10,1,1.2248062015503876,0.6907962771458118,0.1354679802955665
10_159.0,10,1,1.2325581395348837,0.6804550155118925,0.1315
10_160.0,10,0,1.2403100775193798,0.7490520510168908,0.09322419281491587
10_161.0,10,0,1.248062015503876,0.6932092381937263,0.09032891507118311
10_162.0,10,0,1.255813953488372,0.7842123405722164,0.06388526727509779
10_163.0,10,0,1.2635658914728682,0.7824887969665633,0.05879790940766551
10_164.0,10,1,1.2713178294573644,0.7821440882454326,0.04793028322440087
10_165.0,10,1,1.2790697674418605,0.942778352292313,0.026801883375588555
10_166.0,10,1,1.2868217054263567,1.0,0.010249402118209771
10_167.0,10,1,1.2945736434108528,0.9589796621854533,0.016025641025641024
10_168.0,10,1,1.302325581395349,0.8200620475698035,0.024532224532224534
10_169.0,10,1,1.310077519379845,0.750775594622544,0.028130671506352088
10_170.0,10,1,1.317829457364341,0.6956221992416408,0.028864970645792562
10_171.0,10,1,1.3255813953488371,0.6756290934160635,0.030715005035246726
10_172.0,10,0,1.3333333333333333,0.6087556015167184,0.03794642857142857
10_173.0,10,1,1.3410852713178294,0.578076525336091,0.041103934233705224
10_174.0,10,1,1.3488372093023255,0.5598069631161668,0.03393939393939394
10_175.0,10,1,1.3565891472868217,0.5139607032057911,0.027686222808174028
10_176.0,10,1,1.3643410852713178,0.5070665287831783,0.02738810955243821
10_177.0,10,1,1.372093023255814,0.5146501206480524,0.03225806451612903
10_178.0,10,1,1.37984496124031,0.49948293691830403,0.03254237288135593
10_179.0,10,1,1.3875968992248062,0.5081006549465702,0.03133333333333333
10_180.0,10,1,1.3953488372093024,0.0,0.07692307692307693
11_0.0,11,0,0.0,0.37751004016064255,0.023316062176165803
11_1.0,11,0,0.007751937984496124,0.3534136546184739,0.013812154696132596
11_2.0,11,0,0.015503875968992248,0.37751004016064255,0.025906735751295335
11_3.0,11,0,0.023255813953488372,0.45481927710843373,0.014038876889848811
11_4.0,11,0,0.031007751937984496,0.5155622489959839,0.009551098376313277
11_5.0,11,1,0.03875968992248062,0.5251004016064257,0.0150093808630394
11_6.0,11,1,0.046511627906976744,0.49849397590361444,0.011846001974333662
11_7.0,11,1,0.05426356589147287,0.5125502008032129,0.01440922190201729
11_8.0,11,1,0.06201550387596899,0.482429718875502,0.013251783893985729
11_9.0,11,1,0.06976744186046512,0.4954819277108434,0.023833167825223437
11_10.0,11,1,0.07751937984496124,0.5737951807228916,0.017196904557179708
11_11.0,11,0,0.08527131782945736,0.5632530120481928,0.017513134851138354
11_12.0,11,0,0.09302325581395349,0.5933734939759037,0.01913477537437604
11_13.0,11,1,0.10077519379844961,0.5948795180722891,0.019087136929460582
11_14.0,11,0,0.10852713178294573,0.5943775100401606,0.018272425249169437
11_15.0,11,0,0.11627906976744186,0.5773092369477911,0.019658119658119658
11_16.0,11,0,0.12403100775193798,0.5235943775100401,0.020696142991533398
11_17.0,11,0,0.13178294573643412,0.5085341365461847,0.02516940948693127
11_18.0,11,1,0.13953488372093023,0.5652610441767069,0.17277486910994763
11_19.0,11,1,0.14728682170542637,0.7068273092369478,0.2107843137254902
11_20.0,11,0,0.15503875968992248,0.6661646586345381,0.1915367483296214
11_21.0,11,1,0.16279069767441862,0.5476907630522089,0.14401440144014402
11_22.0,11,1,0.17054263565891473,0.5416666666666666,0.14467697907188354
11_23.0,11,1,0.17829457364341086,0.5316265060240963,0.14550509731232622
11_24.0,11,0,0.18604651162790697,0.5421686746987951,0.11454545454545455
11_25.0,11,1,0.1937984496124031,0.5592369477911646,0.11552028218694885
11_26.0,11,1,0.20155038759689922,0.5371485943775101,0.10917431192660551
11_27.0,11,1,0.20930232558139536,0.5557228915662651,0.09937888198757763
11_28.0,11,1,0.21705426356589147,0.5115461847389559,0.09143407122232916
11_29.0,11,1,0.2248062015503876,0.4608433734939759,0.10767590618336886
11_30.0,11,1,0.23255813953488372,0.4718875502008032,0.08645833333333333
11_31.0,11,0,0.24031007751937986,0.47339357429718876,0.0778816199376947
11_32.0,11,0,0.24806201550387597,0.43373493975903615,0.05656108597285068
11_33.0,11,0,0.2558139534883721,0.4457831325301205,0.06277533039647577
11_34.0,11,0,0.26356589147286824,0.39156626506024095,0.07375
11_35.0,11,0,0.2713178294573643,0.3845381526104418,0.061068702290076333
11_36.0,11,1,0.27906976744186046,0.5070281124497992,0.037864077669902914
11_37.0,11,0,0.2868217054263566,0.5617469879518072,0.05004389815627744
11_38.0,11,1,0.29457364341085274,0.5622489959839357,0.05701754385964912
11_39.0,11,1,0.3023255813953488,0.5687751004016064,0.05030355594102342
11_40.0,11,1,0.31007751937984496,0.5150602409638554,0.04684512428298279
11_41.0,11,1,0.3178294573643411,0.38755020080321284,0.056818181818181816
11_42.0,11,1,0.32558139534883723,0.4864457831325301,0.03640040444893832
11_43.0,11,1,0.3333333333333333,0.7203815261044176,0.029553264604810996
11_44.0,11,1,0.34108527131782945,0.5798192771084337,0.02893617021276596
11_45.0,11,1,0.3488372093023256,0.4322289156626506,0.03518728717366629
11_46.0,11,1,0.35658914728682173,0.4006024096385542,0.04156479217603912
11_47.0,11,1,0.3643410852713178,0.39407630522088355,0.05962732919254658
11_48.0,11,1,0.37209302325581395,0.33835341365461846,0.043227665706051875
11_49.0,11,1,0.3798449612403101,0.8007028112449799,0.038390092879256967
11_50.0,11,1,0.3875968992248062,0.5958835341365462,0.0347970173985087
11_51.0,11,0,0.3953488372093023,0.5803212851405622,0.04336734693877551
11_52.0,11,1,0.40310077519379844,0.677710843373494,0.05401459854014599
11_53.0,11,1,0.4108527131782946,0.4543172690763052,0.04432432432432432
11_54.0,11,1,0.4186046511627907,0.36244979919678716,0.04177897574123989
11_55.0,11,0,0.4263565891472868,0.3895582329317269,0.03768844221105527
11_56.0,11,0,0.43410852713178294,0.4011044176706827,0.05860805860805861
11_57.0,11,1,0.4418604651162791,0.5421686746987951,0.16
11_58.0,11,1,0.4496124031007752,0.5963855421686747,0.22102649006622516
11_59.0,11,1,0.4573643410852713,0.5225903614457831,0.14797360980207352
11_60.0,11,0,0.46511627906976744,0.4779116465863454,0.1419753086419753
11_61.0,11,1,0.4728682170542636,0.4186746987951807,0.08665105386416862
11_62.0,11,1,0.4806201550387597,0.3825301204819277,0.08312020460358056
11_63.0,11,0,0.4883720930232558,0.36395582329317266,0.11409395973154363
11_64.0,11,0,0.49612403100775193,0.3684738955823293,0.10610079575596817
11_65.0,11,1,0.5038759689922481,0.3293172690763052,0.09467455621301775
11_66.0,11,1,0.5116279069767442,0.2956827309236948,0.08702791461412152
11_67.0,11,1,0.5193798449612403,0.2756024096385542,0.08787346221441125
11_68.0,11,1,0.5271317829457365,0.26706827309236947,0.09601449275362318
11_69.0,11,0,0.5348837209302325,0.24447791164658633,0.10059171597633136
11_70.0,11,0,0.5426356589147286,0.28463855421686746,0.07495741056218058
11_71.0,11,0,0.5503875968992248,0.24397590361445784,0.06521739130434782
11_72.0,11,1,0.5581395348837209,0.28313253012048195,0.07191780821917808
11_73.0,11,1,0.5658914728682171,0.37248995983935745,0.045931758530183726
11_74.0,11,1,0.5736434108527132,0.3488955823293173,0.04055944055944056
11_75.0,11,1,0.5813953488372093,0.33634538152610444,0.06666666666666667
11_76.0,11,1,0.5891472868217055,0.29819277108433734,0.06026058631921824
11_77.0,11,1,0.5968992248062015,0.2791164658634538,0.05381944444444445
11_78.0,11,0,0.6046511627906976,0.2615461847389558,0.07393715341959335
11_79.0,11,0,0.6124031007751938,0.286144578313253,0.07966101694915254
11_80.0,11,0,0.6201550387596899,0.3539156626506024,0.06206896551724138
11_81.0,11,1,0.627906976744186,0.3790160642570281,0.12903225806451613
11_82.0,11,1,0.6356589147286822,0.4011044176706827,0.08302808302808302
11_83.0,11,1,0.6434108527131783,0.8905622489959839,0.09754738015607581
11_84.0,11,1,0.6511627906976745,0.6300200803212851,0.06901960784313725
11_85.0,11,0,0.6589147286821705,0.5436746987951807,0.051677243880326386
11_86.0,11,0,0.6666666666666666,0.41967871485943775,0.04672897196261682
11_87.0,11,1,0.6744186046511628,0.5311244979919679,0.04638218923933209
11_88.0,11,1,0.6821705426356589,0.5110441767068273,0.05491329479768786
11_89.0,11,1,0.689922480620155,0.46335341365461846,0.06998939554612937
11_90.0,11,0,0.6976744186046512,0.40763052208835343,0.08052884615384616
11_91.0,11,1,0.7054263565891473,0.535140562248996,0.052486187845303865
11_92.0,11,1,0.7131782945736435,0.46987951807228917,0.04811715481171548
11_93.0,11,0,0.7209302325581395,0.4241967871485944,0.09132947976878612
11_94.0,11,1,0.7286821705426356,0.41566265060240964,0.10377358490566038
11_95.0,11,0,0.7364341085271318,0.535140562248996,0.06629834254143646
11_96.0,11,1,0.7441860465116279,0.5020080321285141,0.08529411764705883
11_97.0,11,1,0.751937984496124,0.4352409638554217,0.09019165727170236
11_98.0,11,1,0.7596899224806202,0.4623493975903614,0.06376195536663125
11_99.0,11,0,0.7674418604651163,0.4171686746987952,0.099882491186839
11_100.0,11,0,0.7751937984496124,0.42720883534136544,0.07921928817451206
11_101.0,11,0,0.7829457364341085,0.4327309236947791,0.08503401360544217
11_102.0,11,0,0.7906976744186046,0.5381526104417671,0.08974358974358974
11_103.0,11,1,0.7984496124031008,0.7243975903614458,0.0861244019138756
11_104.0,11,1,0.8062015503875969,0.6320281124497992,0.07427677873338545
11_105.0,11,1,0.813953488372093,0.5251004016064257,0.07129455909943715
11_106.0,11,1,0.8217054263565892,0.43373493975903615,0.05995475113122172
11_107.0,11,0,0.8294573643410853,0.4718875502008032,0.07604166666666666
11_108.0,11,1,0.8372093023255814,0.4608433734939759,0.046908315565031986
11_109.0,11,1,0.8449612403100775,0.5291164658634538,0.07541899441340782
11_110.0,11,0,0.8527131782945736,0.4718875502008032,0.07083333333333333
11_111.0,11,1,0.8604651162790697,0.46736947791164657,0.06519453207150368
11_112.0,11,0,0.8682170542635659,0.5667670682730924,0.053959965187119235
11_113.0,11,0,0.875968992248062,0.6069277108433735,0.059397884458909686
11_114.0,11,0,0.8837209302325582,0.5321285140562249,0.04351851851851852
11_115.0,11,0,0.8914728682170543,0.6827309236947792,0.042753623188405795
11_116.0,11,0,0.8992248062015504,0.6174698795180723,0.0576
11_117.0,11,0,0.9069767441860465,0.6244979919678715,0.040348101265822785
11_118.0,11,1,0.9147286821705426,0.7319277108433735,0.041271989174560215
11_119.0,11,0,0.9224806201550387,0.6561244979919679,0.04973624717407687
11_120.0,11,1,0.9302325581395349,0.6636546184738956,0.03502235469448584
11_121.0,11,0,0.937984496124031,0.6099397590361446,0.03724696356275304
11_122.0,11,1,0.9457364341085271,1.0,0.03827037773359841
11_123.0,11,1,0.9534883720930233,0.7238955823293173,0.02667578659370725
11_124.0,11,1,0.9612403100775194,0.7198795180722891,0.02544704264099037
11_125.0,11,1,0.9689922480620154,0.5958835341365462,0.02568351284175642
11_126.0,11,1,0.9767441860465116,0.49096385542168675,0.031062124248496994
11_127.0,11,1,0.9844961240310077,0.45481927710843373,0.03023758099352052
11_128.0,11,0,0.9922480620155039,0.3855421686746988,0.03553299492385787
11_129.0,11,0,1.0,0.3333333333333333,0.04093567251461988
11_130.0,11,0,1.0077519379844961,0.0,0.0
12_0.0,12,0,0.0,0.013499480789200415,0.013157894736842105
12_1.0,12,0,0.007751937984496124,0.0,0.05555555555555555
12_2.0,12,0,0.015503875968992248,0.013499480789200415,0.06578947368421052
12_3.0,12,0,0.023255813953488372,0.02699896157840083,0.033707865168539325
12_4.0,12,1,0.031007751937984496,0.06749740394600208,0.03515625
12_5.0,12,1,0.03875968992248062,0.07995846313603323,0.039285714285714285
12_6.0,12,0,0.046511627906976744,0.05036344755970924,0.03587443946188341
12_7.0,12,0,0.05426356589147287,0.06490134994807892,0.02390438247011952
12_8.0,12,0,0.06201550387596899,0.05555555555555555,0.012875536480686695
12_9.0,12,0,0.06976744186046512,0.047248182762201454,0.009216589861751152
12_10.0,12,1,0.07751937984496124,0.15160955347871236,0.007177033492822967
12_11.0,12,1,0.08527131782945736,0.0877466251298027,0.023728813559322035
12_12.0,12,0,0.09302325581395349,0.07165109034267912,0.022727272727272728
12_13.0,12,0,0.10077519379844961,0.035306334371754934,0.010309278350515464
12_14.0,12,0,0.10852713178294573,0.02284527518172378,0.041176470588235294
12_15.0,12,0,0.11627906976744186,0.028556593977154723,0.016574585635359115
12_16.0,12,0,0.12403100775193798,0.01557632398753894,0.019230769230769232
12_17.0,12,0,0.13178294573643412,0.01557632398753894,0.04487179487179487
12_18.0,12,0,0.13953488372093023,0.037383177570093455,0.010101010101010102
12_19.0,12,0,0.14728682170542637,0.017133956386292833,0.018867924528301886
12_20.0,12,0,0.15503875968992248,0.045171339563862926,0.018779342723004695
12_21.0,12,0,0.16279069767441862,0.040498442367601244,0.024509803921568627
12_22.0,12,0,0.17054263565891473,0.04880581516095535,0.022727272727272728
12_23.0,12,0,0.17829457364341086,0.030114226375908618,0.02717391304347826
12_24.0,12,0,0.18604651162790697,0.02284527518172378,0.011764705882352941
12_25.0,12,1,0.1937984496124031,0.023883696780893044,0.023255813953488372
12_26.0,12,0,0.20155038759689922,0.03582554517133956,0.020512820512820513
12_27.0,12,0,0.20930232558139536,0.015057113187954309,0.03225806451612903
12_28.0,12,1,0.21705426356589147,0.028037383177570093,0.022222222222222223
12_29.0,12,0,0.2248062015503876,0.0347871235721703,0.031088082901554404
12_30.0,12,1,0.23255813953488372,0.29127725856697817,0.2066957787481805
12_31.0,12,1,0.24031007751937986,0.6443406022845275,0.25237746891002194
12_32.0,12,1,0.24806201550387597,1.0,0.36500974658869395
12_33.0,12,1,0.2558139534883721,0.661993769470405,0.396859386152748
12_34.0,12,1,0.26356589147286824,0.40654205607476634,0.41694169416941695
12_35.0,12,1,0.2713178294573643,0.24558670820353062,0.3606010016694491
12_36.0,12,1,0.27906976744186046,0.16095534787123572,0.35091743119266056
12_37.0,12,1,0.2868217054263566,0.08826583592938733,0.28378378378378377
12_38.0,12,1,0.29457364341085274,0.08359293873312565,0.3170731707317073
12_39.0,12,1,0.3023255813953488,0.07476635514018691,0.24074074074074073
12_40.0,12,1,0.31007751937984496,0.048286604361370715,0.1872146118721461
12_41.0,12,1,0.3178294573643411,0.11734164070612668,0.06818181818181818
12_42.0,12,1,0.32558139534883723,0.0893042575285566,0.09731543624161074
12_43.0,12,0,0.3333333333333333,0.0794392523364486,0.13620071684587814
12_44.0,12,1,0.34108527131782945,0.04776739356178609,0.13761467889908258
12_45.0,12,1,0.3488372093023256,0.04932502596053998,0.17647058823529413
12_46.0,12,1,0.35658914728682173,0.04153686396677051,0.10194174757281553
12_47.0,12,1,0.3643410852713178,0.03790238836967809,0.12562814070351758
12_48.0,12,0,0.37209302325581395,0.03946002076843198,0.12376237623762376
12_49.0,12,0,0.3798449612403101,0.048286604361370715,0.1461187214611872
12_50.0,12,0,0.3875968992248062,0.043094496365524405,0.11483253588516747
12_51.0,12,0,0.3953488372093023,0.015057113187954309,0.08387096774193549
12_52.0,12,0,0.40310077519379844,0.009865005192107996,0.1310344827586207
12_53.0,12,0,0.4108527131782946,0.03271028037383177,0.1164021164021164
12_54.0,12,1,0.4186046511627907,0.056074766355140186,0.18803418803418803
12_55.0,12,1,0.4263565891472868,0.08618899273104881,0.1780821917808219
12_56.0,12,1,0.43410852713178294,0.05867082035306334,0.18828451882845187
12_57.0,12,1,0.4418604651162791,0.05088265835929388,0.19642857142857142
12_58.0,12,1,0.4496124031007752,0.1043613707165109,0.1926605504587156
12_59.0,12,1,0.4573643410852713,0.07995846313603323,0.18571428571428572
12_60.0,12,1,0.46511627906976744,0.0680166147455867,0.16342412451361868
12_61.0,12,1,0.4728682170542636,0.03997923156801662,0.20689655172413793
12_62.0,12,1,0.4806201550387597,0.03063343717549325,0.16216216216216217
12_63.0,12,0,0.4883720930232558,0.033229491173416406,0.20526315789473684
12_64.0,12,0,0.49612403100775193,0.03374870197300104,0.193717277486911
12_65.0,12,0,0.5038759689922481,0.0695742471443406,0.1423076923076923
12_66.0,12,1,0.5116279069767442,0.0264797507788162,0.1977401129943503
12_67.0,12,0,0.5193798449612403,0.04153686396677051,0.22815533980582525
12_68.0,12,1,0.5271317829457365,0.017653167185877467,0.20625
12_69.0,12,1,0.5348837209302325,0.003115264797507788,0.2196969696969697
12_70.0,12,0,0.5426356589147286,0.032191069574247146,0.1276595744680851
12_71.0,12,0,0.5503875968992248,0.02544132917964694,0.14285714285714285
12_72.0,12,0,0.5581395348837209,0.02544132917964694,0.17714285714285713
12_73.0,12,1,0.5658914728682171,0.037383177570093455,0.1414141414141414
12_74.0,12,1,0.5736434108527132,0.06697819314641744,0.17254901960784313
12_75.0,12,1,0.5813953488372093,0.07840083073727934,0.17689530685920576
12_76.0,12,1,0.5891472868217055,0.03167185877466251,0.1657754010695187
12_77.0,12,1,0.5968992248062015,0.010903426791277258,0.14965986394557823
12_78.0,12,0,0.6046511627906976,0.024402907580477674,0.11560693641618497
12_79.0,12,1,0.6124031007751938,0.036344755970924195,0.12244897959183673
12_80.0,12,1,0.6201550387596899,0.14382139148494288,0.4044665012406948
12_81.0,12,1,0.627906976744186,0.36656282450674976,0.3137019230769231
12_82.0,12,1,0.6356589147286822,0.6427829698857737,0.20234604105571846
12_83.0,12,1,0.6434108527131783,0.4200415368639668,0.17647058823529413
12_84.0,12,1,0.6511627906976745,0.29335410176531673,0.15629522431259044
12_85.0,12,1,0.6589147286821705,0.480269989615784,0.12749762131303521
12_86.0,12,1,0.6666666666666666,0.4953271028037383,0.12407407407407407
12_87.0,12,1,0.6744186046511628,0.26635514018691586,0.11580594679186229
12_88.0,12,1,0.6821705426356589,0.14485981308411214,0.13333333333333333
12_89.0,12,0,0.689922480620155,0.102803738317757,0.10802469135802469
12_90.0,12,1,0.6976744186046512,0.1043613707165109,0.1926605504587156
12_91.0,12,1,0.7054263565891473,0.07476635514018691,0.16666666666666666
12_92.0,12,1,0.7131782945736435,0.08722741433021806,0.11904761904761904
12_93.0,12,0,0.7209302325581395,0.0514018691588785,0.09333333333333334
12_94.0,12,0,0.7286821705426356,0.06438213914849429,0.12
12_95.0,12,1,0.7364341085271318,0.29335410176531673,0.13603473227206947
12_96.0,12,1,0.7441860465116279,0.37538940809968846,0.1978798586572438
13_0.0,13,0,0.0,0.2202656780970034,0.027247956403269755
13_1.0,13,0,0.007751937984496124,0.1785603954278653,0.02671118530884808
13_2.0,13,0,0.015503875968992248,0.19616929255483473,0.01676829268292683
13_3.0,13,0,0.023255813953488372,0.27834414581402533,0.01843817787418655
13_4.0,13,0,0.031007751937984496,0.2808155699721965,0.016129032258064516
13_5.0,13,1,0.03875968992248062,0.3450725980846463,0.021968365553602813
13_6.0,13,1,0.046511627906976744,0.3617547111523015,0.015100671140939598
13_7.0,13,1,0.05426356589147287,0.37287611986407165,0.016286644951140065
13_8.0,13,1,0.06201550387596899,0.38337967253629907,0.022979397781299524
13_9.0,13,1,0.06976744186046512,0.4272474513438369,0.020655270655270654
13_10.0,13,1,0.07751937984496124,0.4763670064874884,0.01727447216890595
13_11.0,13,0,0.08527131782945736,0.37349397590361444,0.014634146341463415
13_12.0,13,1,0.09302325581395349,0.33518690145196167,0.013562386980108499
13_13.0,13,1,0.10077519379844961,0.303985171455051,0.014925373134328358
13_14.0,13,1,0.10852713178294573,0.3092369477911647,0.0273972602739726
13_15.0,13,0,0.11627906976744186,0.3070744516527649,0.027586206896551724
13_16.0,13,0,0.12403100775193798,0.35032437442076,0.015584415584415584
13_17.0,13,0,0.13178294573643412,0.29409947482236637,0.01644398766700925
13_18.0,13,0,0.13953488372093023,0.28977448254556687,0.014598540145985401
13_19.0,13,0,0.14728682170542637,0.2347852950262589,0.019206145966709345
13_20.0,13,0,0.15503875968992248,0.27401915353722583,0.02092511013215859
13_21.0,13,0,0.16279069767441862,0.25826382452888474,0.021003500583430573
13_22.0,13,0,0.17054263565891473,0.2706209453197405,0.023411371237458192
13_23.0,13,0,0.17829457364341086,0.22798887859128822,0.021080368906455864
13_24.0,13,1,0.18604651162790697,0.20914426938523323,0.024355300859598854
13_25.0,13,0,0.1937984496124031,0.2567191844300278,0.01995305164319249
13_26.0,13,0,0.20155038759689922,0.42446709916589437,0.02867383512544803
13_27.0,13,1,0.20930232558139536,0.33086190917516217,0.031135531135531136
13_28.0,13,1,0.21705426356589147,0.4321902996601792,0.0823943661971831
13_29.0,13,1,0.2248062015503876,0.7602718566573988,0.128928283642224
13_30.0,13,1,0.23255813953488372,0.5220883534136547,0.11221507890122735
13_31.0,13,0,0.24031007751937986,0.3404386777880754,0.07658058771148708
13_32.0,13,1,0.24806201550387597,0.6367006487488415,0.07492795389048991
13_33.0,13,1,0.2558139534883721,0.4998455359901143,0.06223306894447834
13_34.0,13,1,0.26356589147286824,0.40191535372258264,0.046898638426626324
13_35.0,13,0,0.2713178294573643,0.3571207908557306,0.03653355989804588
13_36.0,13,0,0.27906976744186046,0.38894037689218414,0.04921875
13_37.0,13,0,0.2868217054263566,0.29935125115848005,0.03636363636363636
13_38.0,13,0,0.29457364341085274,0.2891566265060241,0.050156739811912224
13_39.0,13,0,0.3023255813953488,0.23200494284831635,0.05310880829015544
13_40.0,13,0,0.31007751937984496,0.3784368242199567,0.044141252006420544
13_41.0,13,0,0.3178294573643411,0.33209762125424774,0.048357664233576646
13_42.0,13,0,0.32558139534883723,0.2567191844300278,0.046948356807511735
13_43.0,13,0,0.3333333333333333,0.19215322829780662,0.05132192846034215
13_44.0,13,1,0.34108527131782945,0.2715477293790547,0.03666666666666667
13_45.0,13,0,0.3488372093023256,0.26444238492431266,0.03078677309007982
13_46.0,13,0,0.35658914728682173,0.23540315106580167,0.07662835249042145
